"","datetime","pageNum","product_id","product","price","area","tag","reviewCount","producer_id","producer","hasGAP","hasOrganic","hasNoPesticide","hasJAS"
"6824",2022-10-24 16:42:54,69,84898,"どっさり！春の京野菜満足セット<U+2757>【100サイズ】【7～9品目】",2800,"京都府南丹市美山町","農薬節約栽培            ",0,21415,"ロカポテ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6825",2022-10-24 16:42:54,69,123911,"思わず、すごい！つきたてのおもちのような粘り、栄養たっぷりの山菜の王者、自然薯８００ｇ",2800,"和歌山県海南市","自然栽培            ",8,25853,"自然薯ふぁーむ　テラちゃん","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6826",2022-10-24 16:42:54,69,42356,"【”Ｂ品”限定販売】糖度50度越えの熟成やきいも1ｋ【冷凍】",2370,"宮崎県宮崎市","農薬節約栽培            ",24,20288,"熟成やきいも専門「sweet＆healthySAZANKA」","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6827",2022-10-24 16:42:54,69,98668,"～奈良からお届け～いろんなナス食べ比べセット（計12本）",1200,"奈良県葛城市染野","農薬節約栽培            ",2,24860,"あおき農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6828",2022-10-24 16:42:54,69,155205,"【数量限定】月桂樹（フレッシュローリエ）☆摘みたて",1000,"和歌山県那智勝浦町","自然栽培            ",2,24272,"紀州からの贈り物（わんこ様）","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6829",2022-10-24 16:42:54,69,159316,"農薬不使用　にんにく　バラ　1.0Kｇ化学肥料不使用",2300,"埼玉県越谷市","農薬化学肥料不使用            ",1,21020,"ひよせ","no_GAP","no_Organic","NoPesticide","noJAS"
"6830",2022-10-24 16:42:54,69,160387,"【ギフト用】朝採れ新鮮！まっすぐ極ウマ「おのんきゅうり」4kg以上",2300,"長崎県諫早市","農薬節約栽培            ",0,25225,"ファーム中島","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6831",2022-10-24 16:42:54,69,164528,"愛知県産　甘くてしっとり　メークイーン　箱込み約10キロ　サイズ100",4800,"愛知県一宮市","農薬節約栽培            ",0,24256,"りーふぉー農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6832",2022-10-24 16:42:54,69,164527,"愛知県産　甘くてしっとりメークイーン
サイズ80箱込み約5キロ",3800,"愛知県一宮市","農薬節約栽培            ",0,24256,"りーふぉー農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6833",2022-10-24 16:42:54,69,164526,"愛知県産　甘くてしっとりメークイーン　箱込み約2キロ　サイズ60",1800,"愛知県一宮市","農薬節約栽培            ",0,24256,"りーふぉー農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6834",2022-10-24 16:42:54,69,164523,"愛知県産　甘くてホクホク男爵芋　箱込み約10キロ　サイズ100",4800,"愛知県一宮市","農薬節約栽培            ",0,24256,"りーふぉー農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6835",2022-10-24 16:42:54,69,164518,"愛知県産　甘くてホクホク男爵芋　サイズ60箱込み約2キロ",1800,"愛知県一宮市","農薬節約栽培            ",0,24256,"りーふぉー農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6836",2022-10-24 16:42:54,69,157963,"4玉セット！☆幻のメロン【グランドール】
希少品種☆糖度17度保証",5500,"山形県酒田市","農薬節約栽培            ",0,24032,"安達農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6837",2022-10-24 16:42:54,69,164521,"愛知県産　甘くてホクホク男爵芋　箱込み約5キロ",3800,"愛知県一宮市","農薬節約栽培            ",0,24256,"りーふぉー農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6838",2022-10-24 16:42:54,69,148586,"そのまま使える赤紫蘇！太い枝なし、使う部分のみをお届け（1kg）",2200,"静岡県湖西市","農薬節約栽培            ",19,21813,"ないとう農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6839",2022-10-24 16:42:54,69,164123,"33自然栽培　黒にんにく人気　サイズいろいろたっぷり16個　令和4年度新物　食べやすくて美味しい",2160,"京都府南丹市園部町","自然栽培            ",0,20516,"小太郎自然農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6840",2022-10-24 16:42:54,69,164504,"36自然栽培　黒にんにく人気　サイズいろいろたっぷり16個　令和4年度新物　食べやすくて美味しい",2155,"京都府南丹市園部町","自然栽培            ",0,20516,"小太郎自然農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6841",2022-10-24 16:42:54,69,161575,"【まもなく販売終了!!】新物2kg青森県産にんにく最高級品種ホワイト６片家庭用バラ【数量限定】",2980,"青森県弘前市","慣行栽培            ",4,23476,"かぐや農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6842",2022-10-24 16:42:54,69,164510,"本間健司様専用商品",5500,"茨城県ひたちなか市","農薬節約栽培            ",0,22683,"二川農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6843",2022-10-24 16:42:54,69,161289,"【50%OFF賞味期限もうすぐ】【まとめてお得】むらさき菊芋茶40包",2700,"熊本県熊本市","自然栽培            ",0,23699,"染岡農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6844",2022-10-24 16:42:54,69,159593,"【朝取り】やわらかい！丸オクラ（島オクラ）1kg",1300,"大阪府泉佐野市","慣行栽培            ",1,27099,"野芝農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6845",2022-10-24 16:42:54,69,155339,"【50%OFF賞味期限もうすぐ】【まとめてお得】むらさき菊芋茶10包",675,"熊本県熊本市","自然栽培            ",0,23699,"染岡農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6846",2022-10-24 16:42:54,69,157057,"※訳あり※北海道仁木町産ミニトマト【エコスイート】1.2kg",1440,"北海道余市郡仁木町","農薬節約栽培            ",1,26959,"FarmWatanabe","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6847",2022-10-24 16:42:54,69,162303,"【注文後に収穫します！】茨城県産新鮮きゅうり1kg",600,"茨城県鉾田市","慣行栽培            ",1,27196,"みんなの農家","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6848",2022-10-24 16:42:54,69,158469,"旬の野菜セット8～10種類",2500,"岡山県美作市","農薬化学肥料不使用            ",0,23038,"西垣農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6849",2022-10-24 16:42:54,69,43616,"【有機JAS認証】湯浅なす3玉南アルプスの有機野菜",1000,"山梨県南アルプス市","農薬化学肥料不使用            ",1,20164,"南アルプスのオリーブ畑　ながら","no_GAP","Organic","no_NoPesticide","JAS"
"6850",2022-10-24 16:42:54,69,154750,"【期間限定】夏の疲労回復に　濃厚な旨味”うめぇにんにく″（1kg）　6/15～8/31迄　【ちょっぴりお得サイズ】",4800,"富山県中新川郡舟橋村","農薬化学肥料不使用            ",0,20836,"どろんこ農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6851",2022-10-24 16:42:54,69,92833,"ジャガイモ（0.8ｋｇ）ホクホクして美味しい　　男爵　　中小サイズ　混在　【農薬不使用】",600,"埼玉県本庄市","農薬節約栽培            ",0,21803,"市村農園","no_GAP","no_Organic","NoPesticide","noJAS"
"6852",2022-10-24 16:42:54,69,117602,"【数量限定】【乾燥唐辛子】辛くて旨い！2021年収穫　1袋（40g）",1300,"兵庫県南あわじ市","農薬化学肥料不使用            ",0,21191,"淡路島YASAIBA","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6853",2022-10-24 16:42:54,69,114820,"林様専用一般野菜10種＋サラダ野菜5種",5000,"福岡県糸島市","農薬化学肥料不使用            ",0,20007,"オーガニックナガミツファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6854",2022-10-24 16:42:54,69,17680,"【オーガニック！！】国産！セットB：乾燥きくらげ（黒）20ｇ×3、（白）20ｇ×1",1890,"宮城県名取市","農薬節約栽培            ",1,21187,"東日本ハルカ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6855",2022-10-24 16:42:54,69,103039,"がぶっと<U+2757>かやぶき京やさいガチャ<U+2757>万願寺甘とう推し！【80サイズ】【6～7品目】",1800,"京都府南丹市美山町","農薬節約栽培            ",1,21415,"ロカポテ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6856",2022-10-24 16:42:54,69,89442,"詰め込み！春の京野菜満足セット<U+2757>【100サイズ】【7～9品目】",2800,"京都府南丹市美山町","農薬節約栽培            ",0,21415,"ロカポテ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6857",2022-10-24 16:42:54,69,85649,"再再販！【限定品】お試し！800g！！感動のアスパラ！自然の甘さを体感してください！　食べ頃サイズMサイズ",3000,"山形県酒田市","農薬節約栽培            ",14,24032,"安達農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6858",2022-10-24 16:42:54,69,98254,"【食べチョク限定】ゆたかわファーム東三河の季節の野菜セット7品（農薬・化学肥料不使用）",1850,"愛知県田原市","農薬化学肥料不使用            ",0,24864,"ゆたかわファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6859",2022-10-24 16:42:54,69,160188,"玉ねぎ（ケルたま：機能性成分ケセルチンたっぷり）玉ねぎ5kg【農薬・化学肥料不使用】",2000,"愛知県田原市","農薬化学肥料不使用            ",0,24864,"ゆたかわファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6860",2022-10-24 16:42:54,69,162567,"期間限定ゆり根の蕾の黄金金針菜さん(生)　月光・自家採種【栽培期間肥料・農薬・たい肥不使用】",7500,"北海道帯広市岩内町","自然栽培            ",0,20643,"とかちにじいろ農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6861",2022-10-24 16:42:54,69,158754,"【味に自信あり：特別価格】ホクホクあま～い！自慢のかぼちゃ！【くり将軍：２個入れ】夏ギフトにも最適",2880,"茨城県猿島郡境町","慣行栽培            ",2,26612,"あずさ農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6862",2022-10-24 16:42:54,69,145152,"【母の日ギフト】累計2000万パック突破！美容成分たっぷりヴィーナスキャロット100％コールドプレス製法ジュース徳用大容量14パック",9980,"茨城県つくば市","農薬化学肥料不使用            ",0,25861,"【コールドプレス製法ジュース】ベルファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6863",2022-10-24 16:42:54,69,45895,"【長野県信濃町産とうもろこし】【少人数向け】白と黄色の「おおもの」スイートコーン2種セット（計3本）",1200,"長野県上水内郡信濃町","農薬節約栽培            ",0,21425,"KTMファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6864",2022-10-24 16:42:54,69,122245,"旬のかやぶき京野菜セット<U+2757>【80サイズ】【5～6品目】",1980,"京都府南丹市美山町","農薬節約栽培            ",1,21415,"ロカポテ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6865",2022-10-24 16:42:54,69,154823,"煮物に最適★ジャガイモ（メークイン）★農薬化学肥料不使用！【4キロ】",1760,"兵庫県朝来市和田山町","農薬化学肥料不使用            ",0,21382,"三大（サンダイ）","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6866",2022-10-24 16:42:54,69,99066,"高糖度「ほれトマト」500ｇ*３袋セット　太陽の恵みをたっぷりもらった糖度１０度以上の極上ミニトマト",2888,"岐阜県瑞穂市田之上","農薬節約栽培            ",8,22155,"ハイタックス古川","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6867",2022-10-24 16:42:54,69,100607,"高糖度「ほれトマト」200ｇ*5袋セット　太陽の恵みをたっぷりもらった糖度１０度以上の極上ミニトマト",2326,"岐阜県瑞穂市田之上","農薬節約栽培            ",1,22155,"ハイタックス古川","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6868",2022-10-24 16:42:54,69,17676,"【オーガニック！！】国産！セットE：乾燥きくらげ（白）20ｇ×4",2150,"宮城県名取市","農薬節約栽培            ",0,21187,"東日本ハルカ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6869",2022-10-24 16:42:54,69,164479,"りんごちゃんリクエスト、初秋のおまかせセット５０００
【世界農業遺産　ブランド野菜】をお値段以上のお得盛り合わせです。
内容はその時に収穫出来た野菜でセッティング致します。",5000,"徳島県三好郡東みよし町","慣行栽培            ",0,22594,"田口農園　徳島","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6870",2022-10-24 16:42:54,69,159800,"【９月発送】青森県田子町産にんにく1kg【限定販売】",2500,"青森県田子町","農薬節約栽培            ",0,26473,"オーク牧場","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6871",2022-10-24 16:42:54,69,164121,"32自然栽培　黒にんにく人気　サイズいろいろたっぷり16個　令和4年度新物　食べやすくて美味しい",2217,"京都府南丹市園部町","自然栽培            ",0,20516,"小太郎自然農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6872",2022-10-24 16:42:54,69,66561,"瀬戸内しいたけ600g",1980,"兵庫県相生市矢野町小河","農薬化学肥料不使用            ",0,22454,"深山農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6873",2022-10-24 16:42:54,69,97315,"初夏だ！京野菜セット<U+2757>【80サイズ】【6～7品目】",1800,"京都府南丹市美山町","農薬節約栽培            ",0,21415,"ロカポテ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6874",2022-10-24 16:42:54,69,43910,"【限定】【規格外品詰め合わせ】【長野県信濃町産とうもろこし】小さめスイートコーン（4.5～5kg）",3300,"長野県上水内郡信濃町","農薬節約栽培            ",18,21425,"KTMファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6875",2022-10-24 16:42:54,69,73378,"しっとりあま～い！焼き芋！！(1kg)約6本",1480,"茨城県土浦市","農薬化学肥料不使用            ",0,20210,"いのちの郷","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6876",2022-10-24 16:42:54,69,164470,"むくさんリクエスト
緊急出展まとめ買い頂きました。
規格外のキュウリ１ＫｇⅩ２、色付きの薄いふわトロ長ナス１Ｋｇｘ２",2560,"徳島県三好郡東みよし町","慣行栽培            ",1,22594,"田口農園　徳島","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6877",2022-10-24 16:42:54,69,161075,"暑～い夏でもパクパク食べちゃう！うんま～いミニトマト大盛り(3kg)",4600,"高知県大豊町","農薬化学肥料不使用            ",0,21075,"おおとよ塩かえる農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6878",2022-10-24 16:42:54,69,45533,"【限定商品】北海道産！濃厚中玉トマト<U+0001F345>",1980,"北海道千歳市","農薬節約栽培            ",3,22033,"遠藤農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6879",2022-10-24 16:42:54,69,164445,"chimneyさんリクエスト
緊急出展　先週の１０％割引価格です
【色付きの薄いふわトロ長ナス１ｋｇ】と【曲り胡瓜２Ｋｇ】のセット",1755,"徳島県三好郡東みよし町","慣行栽培            ",0,22594,"田口農園　徳島","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6880",2022-10-24 16:42:54,69,152210,"手作り「新」ジャンボにんにく3kg(約6-9個）",5400,"茨城県つくば市","農薬節約栽培            ",0,23148,"垣本ガーリックファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6881",2022-10-24 16:42:54,69,152211,"手作り「新」ジャンボにんにく5kg(約10-15個）",8500,"茨城県つくば市","農薬節約栽培            ",0,23148,"垣本ガーリックファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6882",2022-10-24 16:42:54,69,101341,"新潟の野菜詰め合わせ(7～8種類)",2100,"新潟県長岡市","農薬節約栽培            ",11,23982,"えちごfarmfamily","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6883",2022-10-24 16:42:54,69,75000,"【今だけ期間限定&お買い得5個セット】青パパイアが漬物に！お箸がススム黒糖醤油漬け",1220,"宮崎県児湯郡新富町","農薬化学肥料不使用            ",0,22259,"パパイア王子","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6884",2022-10-24 16:42:54,69,146280,"【父の日ギフト】＊常連セット＊パパイア王子中級編！",3550,"宮崎県児湯郡新富町","農薬化学肥料不使用            ",0,22259,"パパイア王子","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6885",2022-10-24 16:42:54,69,80610,"【今だけ期間限定&お買い得10個セット】青パパイアが漬物に！お箸がススム黒糖醤油漬け",2600,"宮崎県児湯郡新富町","農薬化学肥料不使用            ",0,22259,"パパイア王子","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6886",2022-10-24 16:42:54,69,159232,"【夏ギフト】　好評販売中　親しい方へ　　今が旬！　飛び切りの甘さ　八ケ岳高原生とうもろこし（10本）",3200,"長野県諏訪郡原村","農薬節約栽培            ",3,21696,"八ケ岳　池田農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6887",2022-10-24 16:42:54,69,156213,"ミニトマト　太陽の恵みをたっぷりもらった糖度１０度以上の極上「ほれトマト」1ｋｇ",2326,"岐阜県瑞穂市田之上","農薬節約栽培            ",1,22155,"ハイタックス古川","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6888",2022-10-24 16:42:54,69,153041,"【長期保存も可！】自然栽培べっぴんやさい玉ねぎ（約4.5kg）",3240,"島根県邑智郡邑南町","自然栽培            ",0,20485,"和（なごみ）ファーム<U+00A0>","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6889",2022-10-24 16:42:54,69,53028,"【長期保存も可！】自然栽培べっぴんやさい玉ねぎ（約1.8kg）",1296,"島根県邑智郡邑南町","自然栽培            ",1,20485,"和（なごみ）ファーム<U+00A0>","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6890",2022-10-24 16:42:54,69,162623,"【予約】北海道産★朝採り･高糖度の白トウモロコシ16本",4600,"北海道千歳市駒里","農薬化学肥料不使用            ",0,23627,"とくながファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6891",2022-10-24 16:42:54,69,45771,"茨城県産愛情たっぷり！！うめぇ～レンコンお試しセット　2kg真空　☆彡",6870,"茨城県小美玉市","農薬節約栽培            ",0,21784,"山口farm","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6892",2022-10-24 16:42:54,69,45772,"茨城県産愛情たっぷり！！うめぇ～レンコンお試しセット　4kg真空　☆彡",9720,"茨城県小美玉市","農薬節約栽培            ",0,21784,"山口farm","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6893",2022-10-24 16:42:54,69,45324,"茨城県産愛情たっぷり！！うめぇ～レンコンお試しセット　1kg真空　☆彡",2640,"茨城県小美玉市","農薬節約栽培            ",3,21784,"山口farm","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6894",2022-10-24 16:42:54,69,160437,"とってもお得！じゃがいも2種5kgセット★メークイン＆男爵　熊本県産",1750,"熊本県八代市","農薬化学肥料不使用            ",0,23539,"スマイルmama","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6895",2022-10-24 16:42:54,69,160072,"北海道産きゅうり　黒サンゴ　トゲトゲ　歯切れ最強　パリ旨　箱いっぱい",1200,"北海道二海郡八雲町","農薬化学肥料不使用            ",1,24015,"LaFreshFarm","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6896",2022-10-24 16:42:54,69,152599,"※数量限定【ちょこっと訳ありでも味は同じ】淡路島産玉ねぎ10kg",2700,"兵庫県南あわじ市","農薬節約栽培            ",10,21100,"KR.vegetable","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6897",2022-10-24 16:42:54,69,17674,"【オーガニック！！】国産！乾燥きくらげ7点セットA（黒20ｇ×4パック・白20ｇ×3パック）",3350,"宮城県名取市","農薬節約栽培            ",1,21187,"東日本ハルカ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6898",2022-10-24 16:42:54,69,93575,"朝採り<U+2757>旬の京野菜セット<U+2757>【80サイズ】【6～7品目】",1800,"京都府南丹市美山町","農薬節約栽培            ",0,21415,"ロカポテ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6899",2022-10-24 16:42:54,69,163390,"今だけ限定【朝どり直送】トマトミックス(農薬不使用)",1285,"山形県上山市小穴","農薬化学肥料不使用            ",0,21998,"アルコアーナ農園","no_GAP","no_Organic","NoPesticide","noJAS"
"6900",2022-10-24 16:42:54,69,159445,"【数量限定】生で美味しいかぼちゃ！「コリンキー」サクサク食感で手が止まらない美味しさ！＃とれたて　＃新鮮　＃人気野菜　＃おすすめ",1300,"岩手県宮古市","農薬化学肥料不使用            ",0,27122,"西洋野菜園　Ichi","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6901",2022-10-24 16:42:59,70,164391,"【生で食べてほしい！】幻の唐辛子「香川本鷹」の唐辛子(赤＆青ミックス1kg",4250,"香川県丸亀市","農薬化学肥料不使用            ",0,22930,"島旅農園「ほとり」","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6902",2022-10-24 16:42:59,70,155771,"【予約販売】なまら甘い！とうもろこし・恵味20本入り",4300,"北海道虻田郡留寿都村","慣行栽培            ",0,23125,"～ルスツ村～白井農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6903",2022-10-24 16:42:59,70,161639,"最終特売！安心安全な『きたあかり８kg』MS、Sサイズ　夏野菜付き",2000,"岐阜県大垣市","農薬化学肥料不使用            ",2,21707,"ふれあい農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6904",2022-10-24 16:42:59,70,161471,"【小粒・お買得】有機ブルーベリー（野菜ソムリエサミット金賞）【数量限定】",1580,"東京都西多摩郡瑞穂町","農薬化学肥料不使用            ",1,20373,"きりり農園(biogartenkiriri)","no_GAP","Organic","no_NoPesticide","noJAS"
"6905",2022-10-24 16:42:59,70,145001,"春だ！旬のかやぶき京野菜セット<U+2757>【80サイズ】【6～7品目】",1800,"京都府南丹市美山町","農薬節約栽培            ",0,21415,"ロカポテ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6906",2022-10-24 16:42:59,70,161677,"【有機】濃くて甘～いミニトマトアイコ(１kg入)お子様にも大人気！",2160,"宮崎県小林市","農薬化学肥料不使用            ",0,22654,"本多荘輔の情熱にんにく畑","no_GAP","Organic","no_NoPesticide","noJAS"
"6907",2022-10-24 16:42:59,70,125073,"夏季感謝セール！『アンデスレッド４kg』M～ＬＬサイズ",1800,"岐阜県大垣市","農薬化学肥料不使用            ",2,21707,"ふれあい農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6908",2022-10-24 16:42:59,70,14200,"北海道の美味しいお豆の贈り物　4種（各250g）",1650,"北海道虻田郡留寿都村","農薬節約栽培            ",12,20109,"玉手農場","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6909",2022-10-24 16:42:59,70,157053,"【料理の七変化】じゃがいも(キタアカリ2kg)",1200,"新潟県長岡市","農薬節約栽培            ",0,26209,"みしま農商","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6910",2022-10-24 16:42:59,70,152731,"農家あるある　Ｓサイズじゃが芋
スーパーでは手に入らないサイズ２ｋｇ入り、
約４３個～５０個入ってます。
食べ方いろいろ工夫次第”！！",950,"徳島県三好郡東みよし町","農薬節約栽培            ",0,22594,"田口農園　徳島","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6911",2022-10-24 16:42:59,70,51413,"(熊本)球磨産！乾燥菊芋(赤菊芋)チップ50gX3袋",1620,"熊本県球磨郡錦町","農薬節約栽培            ",1,20764,"自然薯のくわはら","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6912",2022-10-24 16:42:59,70,158261,"ほくほく！料理に最適香川県産じゃがいも☆",650,"香川県丸亀市","農薬節約栽培            ",1,27381,"大坪功征","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6913",2022-10-24 16:42:59,70,105299,"《山形のダシ》カラフルオクラと自根キュウリセット(農薬不使用)",1280,"山形県上山市小穴","農薬化学肥料不使用            ",5,21998,"アルコアーナ農園","no_GAP","no_Organic","NoPesticide","noJAS"
"6914",2022-10-24 16:42:59,70,160333,"【食べごろサイズ】1㎏！収穫当日午前発送！ヘルシー角オクラ！【農カード付き】",1620,"新潟県五泉市","農薬節約栽培            ",0,20496,"農園陽だまりの芽<U+00A0>","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6915",2022-10-24 16:42:59,70,160334,"【食べごろサイズ】1.5㎏！収穫当日午前発送！ヘルシー角オクラ！【農カード付き】",2300,"新潟県五泉市","農薬節約栽培            ",0,20496,"農園陽だまりの芽<U+00A0>","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6916",2022-10-24 16:42:59,70,125359,"【体の中から温まる】しょうが和紅茶ティーバッグ　2g×50個お茶和紅茶しょうが生姜ティーバッグ冬",2140,"茨城県結城郡八千代町","農薬節約栽培            ",1,21731,"松田製茶","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6917",2022-10-24 16:42:59,70,45391,"【食べ比べ】トマ糖※糖度9度越えのおいしい甘ーいフルティカとティポ詰合せ１ｋｇをお届け",2700,"山梨県南アルプス市","農薬節約栽培            ",23,21679,"南アルプス丸吉菜園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6918",2022-10-24 16:42:59,70,108345,"黒にんにく　青森県　甘い　お徳用　福地ホワイト六片　午前までの発注で当日発送",2640,"青森県むつ市","慣行栽培            ",4,20860,"新栄農場","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6919",2022-10-24 16:42:59,70,91005,"【東北アルプス伏流水で育てたMサイズアスパラ,生味噌,塩麹,甘酒】高田農園の4品セット♪",3500,"新潟県新発田市","農薬節約栽培            ",2,21470,"高田農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6920",2022-10-24 16:42:59,70,43839,"那須ブランド認定！辻岡農園の白いとうもろこし。極甘！ジューシー10本",2500,"栃木県那須郡那須町","慣行栽培            ",13,21780,"辻岡農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6921",2022-10-24 16:42:59,70,157996,"【あと2日で終了】高糖度！！純白であま～い　生で食べられるフルーツコーン(5kg)",4520,"長野県佐久市内山","農薬化学肥料不使用            ",2,20049,"つながり自然農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6922",2022-10-24 16:42:59,70,97349,"【最終値下げ！】カラフルポテト【じゃがいも】多品種食べ比べセット！（60サイズ）",600,"新潟県上越市","農薬化学肥料不使用            ",10,24641,"やじるし農場","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6923",2022-10-24 16:42:59,70,150607,"訳アリ　乾燥しいたけ100ｇ",800,"山形県酒田市","農薬化学肥料不使用            ",0,27025,"株式会社グリーンサービス","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6924",2022-10-24 16:42:59,70,159608,"★こだわり満載★　夏野菜詰め合わせ（4~7品目）",1800,"長野県下伊那郡松川町","農薬化学肥料不使用            ",3,26339,"もりもり農園（長野県）","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6925",2022-10-24 16:42:59,70,102539,"《フルーツのようなミラクルスイートコーン》味来　5本入り",2200,"長野県茅野市","農薬節約栽培            ",2,22430,"たかのぶ農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6926",2022-10-24 16:42:59,70,19455,"【オーガニック！！】国産！乾燥きくらげ（白）（70ｇ×6袋）",9850,"宮城県名取市","農薬節約栽培            ",0,21187,"東日本ハルカ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6927",2022-10-24 16:42:59,70,103004,"京都美山のかやぶき京やさい<U+2757>万願寺甘とう推し！【80サイズ】【6～7品目】",1800,"京都府南丹市美山町","農薬節約栽培            ",0,21415,"ロカポテ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"6928",2022-10-24 16:42:59,70,105849,"秋のかやぶき京野菜セット<U+2757>万願寺推し【80サイズ】【6～7品目】",1800,"京都府南丹市美山町","農薬節約栽培            ",0,21415,"ロカポテ","no_GAP","no_Organic","no_NoPesticide","noJAS"
